sub_id,word,ink,response,rt
S27,green,red,red,840.9554019667753
S27,green,red,red,840.9554019667753
S27,green,red,red,920.6066612323456
S27,green,red,red,920.6066612323456
S27,green,brown,brown,922.5561064924527
S27,green,brown,brown,922.5561064924527
S27,green,brown,brown,803.8881422861139
S27,green,brown,brown,803.8881422861139
S27,green,brown,brown,657.6205410323997
S27,green,brown,brown,657.6205410323997
S27,green,brown,brown,758.2479570212191
S27,green,brown,brown,758.2479570212191
S27,green,brown,brown,780.8721231744692
S27,green,brown,brown,780.8721231744692
S27,red,blue,blue,776.6610969211188
S27,red,blue,blue,776.6610969211188
S27,red,blue,blue,875.497089458466
S27,red,blue,blue,875.497089458466
S27,red,blue,NA,NA
S27,red,blue,blue,728.5451626313086
S27,red,blue,red,723.1024060859243
S27,red,blue,blue,723.1024060859243
S27,red,blue,blue,746.066807349606
S27,red,blue,blue,746.066807349606
S27,red,purple,purple,851.8540122153463
S27,red,purple,purple,851.8540122153463
S27,red,purple,purple,749.3254946029119
S27,red,purple,purple,749.3254946029119
S27,red,purple,purple,778.6545099001629
S27,red,purple,purple,778.6545099001629
S27,red,purple,purple,695.3096347195872
S27,red,purple,purple,695.3096347195872
S27,red,purple,purple,597.4559916837121
S27,red,purple,purple,597.4559916837121
S27,red,green,green,720.8933002945197
S27,red,green,green,720.8933002945197
S27,red,green,red,772.2422372866125
S27,red,green,green,772.2422372866125
S27,red,green,green,785.0676482768275
S27,red,green,green,785.0676482768275
S27,red,green,green,724.2835814116759
S27,red,green,green,724.2835814116759
S27,red,green,green,693.8366276099409
S27,red,green,green,693.8366276099409
S27,red,red,red,679.6889087575322
S27,red,red,NA,NA
S27,red,red,red,699.1738806817364
S27,red,red,red,699.1738806817364
S27,red,red,red,611.6454364033857
S27,red,red,red,611.6454364033857
S27,red,red,red,765.5081560506504
S27,red,red,red,765.5081560506504
S27,red,red,red,648.2686867692362
S27,red,red,red,648.2686867692362
S27,red,brown,brown,804.8081193926521
S27,red,brown,brown,804.8081193926521
S27,red,brown,brown,702.8709487231761
S27,red,brown,brown,702.8709487231761
S27,red,brown,brown,717.999280984467
S27,red,brown,brown,717.999280984467
S27,red,brown,brown,740.5001210997418
S27,red,brown,brown,740.5001210997418
S27,red,brown,brown,743.6676453231959
S27,red,brown,brown,743.6676453231959
S27,brown,blue,blue,764.7280883021649
S27,brown,blue,blue,764.7280883021649
S27,brown,blue,NA,NA
S27,brown,blue,blue,740.0178479578848
S27,brown,blue,blue,758.2801135043454
S27,brown,blue,brown,758.2801135043454
S27,brown,blue,blue,813.9841083135407
S27,brown,blue,brown,813.9841083135407
S27,brown,blue,blue,774.6047686993046
S27,brown,blue,blue,774.6047686993046
S27,brown,purple,brown,632.8596645502129
S27,brown,purple,purple,632.8596645502129
S27,brown,purple,purple,787.3757422506534
S27,brown,purple,purple,787.3757422506534
S27,brown,purple,purple,744.1404498261885
S27,brown,purple,purple,744.1404498261885
S27,brown,purple,purple,776.1384405052265
S27,brown,purple,purple,776.1384405052265
S27,brown,purple,NA,NA
S27,brown,purple,purple,717.2450163317005
S27,brown,green,green,811.5502128310862
S27,brown,green,green,811.5502128310862
S27,brown,green,green,703.7885592466394
S27,brown,green,green,703.7885592466394
S27,brown,green,green,693.2792028765404
S27,brown,green,green,693.2792028765404
S27,brown,green,brown,646.2584905591049
S27,brown,green,green,646.2584905591049
S27,brown,green,green,866.2182835792021
S27,brown,green,green,866.2182835792021
S27,brown,red,red,818.1045074759522
S27,brown,red,red,818.1045074759522
S27,brown,red,red,782.8172016199904
S27,brown,red,red,782.8172016199904
S27,brown,red,red,803.2933577223644
S27,brown,red,red,803.2933577223644
S27,brown,red,red,781.3398972951488
S27,brown,red,red,781.3398972951488
S27,brown,red,red,631.9217023848709
S27,brown,red,red,631.9217023848709
S27,brown,brown,brown,796.0756562938375
S27,brown,brown,brown,796.0756562938375
S27,brown,brown,brown,660.7277952112512
S27,brown,brown,brown,660.7277952112512
S27,brown,brown,brown,647.3288490862861
S27,brown,brown,brown,647.3288490862861
S27,brown,brown,brown,699.5310392991332
S27,brown,brown,brown,699.5310392991332
S27,brown,brown,brown,714.8571754782954
S27,brown,brown,brown,714.8571754782954
S28,blue,blue,blue,676.0951093736098
S28,blue,blue,blue,676.0951093736098
S28,blue,blue,blue,669.2887411840605
S28,blue,blue,blue,669.2887411840605
S28,blue,blue,blue,700.3431193866667
S28,blue,blue,blue,700.3431193866667
S28,blue,blue,blue,640.4973590322192
S28,blue,blue,blue,640.4973590322192
S28,blue,blue,blue,801.924372199267
S28,blue,blue,blue,801.924372199267
S28,blue,purple,purple,681.0638340804827
S28,blue,purple,purple,681.0638340804827
S28,blue,purple,purple,703.2976112330412
S28,blue,purple,purple,703.2976112330412
S28,blue,purple,purple,775.2562600096205
S28,blue,purple,purple,775.2562600096205
S28,blue,purple,purple,670.022538042393
S28,blue,purple,purple,670.022538042393
S28,blue,purple,purple,753.073600791363
S28,blue,purple,purple,753.073600791363
S28,blue,green,blue,711.9660854482776
S28,blue,green,green,711.9660854482776
S28,blue,green,green,800.8424209116317
S28,blue,green,green,800.8424209116317
S28,blue,green,green,790.5205144439695
S28,blue,green,green,790.5205144439695
S28,blue,green,green,672.5332124894662
S28,blue,green,green,672.5332124894662
S28,blue,green,green,664.4524667145998
S28,blue,green,green,664.4524667145998
S28,blue,red,red,628.4307651023607
S28,blue,red,red,628.4307651023607
S28,blue,red,red,661.2063177660303
S28,blue,red,red,661.2063177660303
S28,blue,red,red,673.6988403750526
S28,blue,red,red,673.6988403750526
S28,blue,red,blue,833.9961157463582
S28,blue,red,red,833.9961157463582
S28,blue,red,red,660.7419625720721
S28,blue,red,red,660.7419625720721
S28,blue,brown,brown,791.6101521957457
S28,blue,brown,brown,791.6101521957457
S28,blue,brown,brown,565.2902413310351
S28,blue,brown,brown,565.2902413310351
S28,blue,brown,brown,664.3122762427577
S28,blue,brown,brown,664.3122762427577
S28,blue,brown,brown,684.3787236657835
S28,blue,brown,brown,684.3787236657835
S28,blue,brown,brown,843.3475553001953
S28,blue,brown,brown,843.3475553001953
S28,purple,blue,purple,680.1182595708619
S28,purple,blue,blue,680.1182595708619
S28,purple,blue,blue,701.8233118336634
S28,purple,blue,blue,701.8233118336634
S28,purple,blue,blue,714.7699974884407
S28,purple,blue,blue,714.7699974884407
S28,purple,blue,blue,674.9455272057098
S28,purple,blue,NA,NA
S28,purple,blue,blue,735.4296277731286
S28,purple,blue,blue,735.4296277731286
S28,purple,purple,purple,656.615149486628
S28,purple,purple,purple,656.615149486628
S28,purple,purple,purple,709.6596482167516
S28,purple,purple,purple,709.6596482167516
S28,purple,purple,purple,612.0132572662527
S28,purple,purple,purple,612.0132572662527
S28,purple,purple,purple,653.2673133388917
S28,purple,purple,purple,653.2673133388917
S28,purple,purple,purple,762.6680838842437
S28,purple,purple,purple,762.6680838842437
S28,purple,green,green,763.008441077532
S28,purple,green,green,763.008441077532
S28,purple,green,green,673.5337560501225
S28,purple,green,green,673.5337560501225
S28,purple,green,green,855.591611776196
S28,purple,green,green,855.591611776196
S28,purple,green,green,773.1169101202843
S28,purple,green,green,773.1169101202843
S28,purple,green,green,830.840763820461
S28,purple,green,purple,830.840763820461
S28,purple,red,red,742.7202721103013
S28,purple,red,red,742.7202721103013
S28,purple,red,red,795.3654564027819
S28,purple,red,red,795.3654564027819
S28,purple,red,red,667.4239239712364
S28,purple,red,red,667.4239239712364
S28,purple,red,red,774.0306692173483
S28,purple,red,red,774.0306692173483
S28,purple,red,red,647.707282153084
S28,purple,red,red,647.707282153084
S28,purple,brown,brown,718.040657878726
S28,purple,brown,brown,718.040657878726
S28,purple,brown,brown,785.6559900922496
S28,purple,brown,brown,785.6559900922496
S28,purple,brown,brown,721.7206100134989
S28,purple,brown,brown,721.7206100134989
S28,purple,brown,brown,821.9295062202286
S28,purple,brown,brown,821.9295062202286
S28,purple,brown,brown,689.0865667180267
S28,purple,brown,brown,689.0865667180267
S28,green,blue,blue,671.3300840305992
S28,green,blue,blue,671.3300840305992
S28,green,blue,blue,747.5513088511261
S28,green,blue,blue,747.5513088511261
S28,green,blue,blue,576.9316642707334
S28,green,blue,blue,576.9316642707334
S28,green,blue,blue,659.7421312869416
S28,green,blue,blue,659.7421312869416
S28,green,blue,blue,838.47882078133
S28,green,blue,blue,838.47882078133
S28,green,purple,purple,773.8712355928579
S28,green,purple,green,773.8712355928579
S28,green,purple,purple,832.8151594361966
S28,green,purple,purple,832.8151594361966
S28,green,purple,green,817.2050584430024
S28,green,purple,purple,817.2050584430024
S28,green,purple,purple,803.6306584126331
S28,green,purple,NA,NA
S28,green,purple,purple,812.9559005769094
S28,green,purple,purple,812.9559005769094
S28,green,green,green,701.737896141148
S28,green,green,green,701.737896141148
S28,green,green,green,714.6545237286509
S28,green,green,green,714.6545237286509
S28,green,green,green,813.0691777527786
S28,green,green,green,813.0691777527786
S28,green,green,green,621.7253773671124
S28,green,green,green,621.7253773671124
S28,green,green,green,791.5538878975332
S28,green,green,green,791.5538878975332
S28,green,red,red,626.1322085233782
S28,green,red,red,626.1322085233782
S28,green,red,red,818.2825748865481
S28,green,red,red,818.2825748865481
S28,green,red,red,797.3048616966399
S28,green,red,red,797.3048616966399
S28,green,red,red,672.0813462924892
S28,green,red,red,672.0813462924892
S28,green,red,red,618.9222891305814
S28,green,red,red,618.9222891305814
S28,green,brown,brown,763.2598406791797
S28,green,brown,brown,763.2598406791797
S28,green,brown,brown,824.0360530877444
S28,green,brown,brown,824.0360530877444
S28,green,brown,brown,909.8841208848854
S28,green,brown,brown,909.8841208848854
S28,green,brown,brown,912.0422736706804
S28,green,brown,brown,912.0422736706804
S28,green,brown,brown,838.6978490320095
S28,green,brown,brown,838.6978490320095
S28,red,blue,blue,642.1490891702698
S28,red,blue,blue,642.1490891702698
S28,red,blue,blue,765.8340086827701
S28,red,blue,blue,765.8340086827701
S28,red,blue,blue,616.647639567364
S28,red,blue,blue,616.647639567364
S28,red,blue,blue,681.3701174893258
S28,red,blue,blue,681.3701174893258
S28,red,blue,blue,772.250408911763
S28,red,blue,blue,772.250408911763
S28,red,purple,purple,739.9902316363444
S28,red,purple,red,739.9902316363444
S28,red,purple,purple,738.6200195403675
S28,red,purple,purple,738.6200195403675
S28,red,purple,purple,637.7550255699621
S28,red,purple,purple,637.7550255699621
S28,red,purple,purple,637.0011771566463
S28,red,purple,purple,637.0011771566463
S28,red,purple,purple,784.9445947766252
S28,red,purple,purple,784.9445947766252
S28,red,green,green,762.5294750738789
S28,red,green,green,762.5294750738789
S28,red,green,green,840.5993254732931
S28,red,green,green,840.5993254732931
S28,red,green,green,619.8419043487744
S28,red,green,green,619.8419043487744
S28,red,green,NA,NA
S28,red,green,green,738.728596165796
S28,red,green,green,665.3257740242124
S28,red,green,green,665.3257740242124
S28,red,red,red,670.0043101730012
S28,red,red,red,670.0043101730012
S28,red,red,red,701.6134249186348
S28,red,red,red,701.6134249186348
S28,red,red,red,667.3508137732716
S28,red,red,red,667.3508137732716
S28,red,red,red,641.0385472807583
S28,red,red,NA,NA
S28,red,red,red,755.4372518879937
S28,red,red,red,755.4372518879937
S28,red,brown,brown,821.6450924027874
S28,red,brown,brown,821.6450924027874
S28,red,brown,brown,733.8814225718443
S28,red,brown,brown,733.8814225718443
S28,red,brown,brown,740.2627878322589
S28,red,brown,brown,740.2627878322589
S28,red,brown,brown,582.4535817065246
S28,red,brown,brown,582.4535817065246
S28,red,brown,brown,776.9616232228864
S28,red,brown,brown,776.9616232228864
S28,brown,blue,blue,755.055694266286
S28,brown,blue,blue,755.055694266286
S28,brown,blue,blue,742.6000185159049
S28,brown,blue,blue,742.6000185159049
S28,brown,blue,blue,778.1431293975115
S28,brown,blue,blue,778.1431293975115
S28,brown,blue,blue,766.395617956933
S28,brown,blue,blue,766.395617956933
S28,brown,blue,blue,758.4567280615373
S28,brown,blue,blue,758.4567280615373
S28,brown,purple,purple,902.9248086533936
S28,brown,purple,purple,902.9248086533936
S28,brown,purple,NA,NA
S28,brown,purple,purple,769.4546405759883
S28,brown,purple,purple,708.0598847987978
S28,brown,purple,purple,708.0598847987978
S28,brown,purple,purple,733.6469536955972
S28,brown,purple,purple,733.6469536955972
S28,brown,purple,purple,768.3601039491905
S28,brown,purple,purple,768.3601039491905
S28,brown,green,green,644.0121238125907
S28,brown,green,green,644.0121238125907
S28,brown,green,green,735.7081655432714
S28,brown,green,green,735.7081655432714
S28,brown,green,green,825.5075227381013
S28,brown,green,green,825.5075227381013
S28,brown,green,green,695.5212936642018
S28,brown,green,green,695.5212936642018
S28,brown,green,green,734.1892040860182
S28,brown,green,green,734.1892040860182
S28,brown,red,red,701.7094799036012
S28,brown,red,red,701.7094799036012
S28,brown,red,red,666.1077698771023
S28,brown,red,NA,NA
S28,brown,red,red,677.4498971662674
S28,brown,red,red,677.4498971662674
S28,brown,red,red,631.9303195603584
S28,brown,red,red,631.9303195603584
S28,brown,red,NA,NA
S28,brown,red,red,701.5021470216575
S28,brown,brown,brown,678.2980454496742
S28,brown,brown,brown,678.2980454496742
S28,brown,brown,brown,730.8266257393499
S28,brown,brown,brown,730.8266257393499
S28,brown,brown,brown,681.2391220984475
S28,brown,brown,brown,681.2391220984475
S28,brown,brown,brown,750.2274931643377
S28,brown,brown,brown,750.2274931643377
S28,brown,brown,brown,776.2566755699421
S28,brown,brown,brown,776.2566755699421
S29,blue,blue,blue,532.774011299094
S29,blue,blue,blue,532.774011299094
S29,blue,blue,blue,386.71827055015035
S29,blue,blue,blue,386.71827055015035
S29,blue,blue,blue,440.0127129225761
S29,blue,blue,blue,440.0127129225761
S29,blue,blue,blue,479.96947369320804
S29,blue,blue,blue,479.96947369320804
S29,blue,blue,blue,488.41804617767826
S29,blue,blue,blue,488.41804617767826
S29,blue,purple,purple,545.4860832223134
S29,blue,purple,purple,545.4860832223134
S29,blue,purple,purple,482.9040124294357
S29,blue,purple,purple,482.9040124294357
S29,blue,purple,purple,608.6730618802609
S29,blue,purple,purple,608.6730618802609
S29,blue,purple,purple,494.9315523640421
S29,blue,purple,purple,494.9315523640421
S29,blue,purple,purple,484.8901594018727
S29,blue,purple,blue,484.8901594018727
S29,blue,green,green,483.5683075968278
S29,blue,green,green,483.5683075968278
S29,blue,green,green,435.8274599715501
S29,blue,green,green,435.8274599715501
S29,blue,green,green,428.47301172362114
S29,blue,green,green,428.47301172362114
S29,blue,green,green,448.7922432431654
S29,blue,green,green,448.7922432431654
S29,blue,green,green,489.7042295380359
S29,blue,green,green,489.7042295380359
S29,blue,red,red,451.27446903067937
S29,blue,red,red,451.27446903067937
S29,blue,red,red,568.6676418752896
S29,blue,red,red,568.6676418752896
S29,blue,red,red,557.727408304232
S29,blue,red,blue,557.727408304232
S29,blue,red,red,650.5768978017609
S29,blue,red,red,650.5768978017609
S29,blue,red,red,508.68026344208846
S29,blue,red,red,508.68026344208846
S29,blue,brown,brown,503.41658616090564
S29,blue,brown,brown,503.41658616090564
S29,blue,brown,brown,604.12606021416
S29,blue,brown,brown,604.12606021416
S29,blue,brown,brown,552.3074544949353
S29,blue,brown,brown,552.3074544949353
S29,blue,brown,brown,518.5571475258821
S29,blue,brown,brown,518.5571475258821
S29,blue,brown,brown,479.41736808550314
S29,blue,brown,brown,479.41736808550314
S29,purple,blue,blue,429.6987960792015
S29,purple,blue,blue,429.6987960792015
S29,purple,blue,blue,467.20296194686375
S29,purple,blue,blue,467.20296194686375
S29,purple,blue,blue,695.4139645554991
S29,purple,blue,blue,695.4139645554991
S29,purple,blue,blue,619.1156134060107
S29,purple,blue,blue,619.1156134060107
S29,purple,blue,blue,503.4612391981422
S29,purple,blue,blue,503.4612391981422
S29,purple,purple,purple,586.2266069185582
S29,purple,purple,purple,586.2266069185582
S29,purple,purple,purple,388.9918963449117
S29,purple,purple,purple,388.9918963449117
S29,purple,purple,purple,520.1787468927716
S29,purple,purple,purple,520.1787468927716
S29,purple,purple,purple,512.8826867965585
S29,purple,purple,purple,512.8826867965585
S29,purple,purple,purple,539.1603430371338
S29,purple,purple,purple,539.1603430371338
S29,purple,green,green,544.4182754859613
S29,purple,green,green,544.4182754859613
S29,purple,green,green,418.3654254445068
S29,purple,green,green,418.3654254445068
S29,purple,green,green,458.87121314157145
S29,purple,green,green,458.87121314157145
S29,purple,green,green,500.00412353099847
S29,purple,green,NA,NA
S29,purple,green,green,416.4171088968839
S29,purple,green,green,416.4171088968839
S29,purple,red,red,555.3409724668711
S29,purple,red,red,555.3409724668711
S29,purple,red,red,539.8854935007704
S29,purple,red,red,539.8854935007704
S29,purple,red,red,381.6839129195634
S29,purple,red,red,381.6839129195634
S29,purple,red,red,442.5021010877211
S29,purple,red,red,442.5021010877211
S29,purple,red,red,494.1852546936619
S29,purple,red,red,494.1852546936619
S29,purple,brown,brown,534.2685882998526
S29,purple,brown,brown,534.2685882998526
S29,purple,brown,brown,442.25430388426327
S29,purple,brown,brown,442.25430388426327
S29,purple,brown,brown,548.793792544723
S29,purple,brown,brown,548.793792544723
S29,purple,brown,brown,405.3780180652937
S29,purple,brown,brown,405.3780180652937
S29,purple,brown,brown,649.5069460739352
S29,purple,brown,brown,649.5069460739352
S29,green,blue,blue,585.9149029221136
S29,green,blue,blue,585.9149029221136
S29,green,blue,blue,637.0007391188808
S29,green,blue,blue,637.0007391188808
S29,green,blue,blue,559.4532499262979
S29,green,blue,blue,559.4532499262979
S29,green,blue,blue,453.8598742191563
S29,green,blue,blue,453.8598742191563
S29,green,blue,blue,478.2260356006012
S29,green,blue,blue,478.2260356006012
S29,green,purple,purple,618.2535766737202
S29,green,purple,purple,618.2535766737202
S29,green,purple,green,446.75636809005385
S29,green,purple,purple,446.75636809005385
S29,green,purple,purple,500.85935876222305
S29,green,purple,purple,500.85935876222305
S29,green,purple,NA,NA
S29,green,purple,purple,493.6905800094903
S29,green,purple,purple,427.80027687047624
S29,green,purple,NA,NA
S29,green,green,green,449.42422400913034
S29,green,green,green,449.42422400913034
S29,green,green,NA,NA
S29,green,green,green,553.5653827387945
S29,green,green,green,443.00345200848113
S29,green,green,green,443.00345200848113
S29,green,green,green,466.53614223973847
S29,green,green,green,466.53614223973847
S29,green,green,green,416.1636029449497
S29,green,green,green,416.1636029449497
S29,green,red,red,395.0744316139098
S29,green,red,red,395.0744316139098
S29,green,red,red,546.7962738039138
S29,green,red,red,546.7962738039138
S29,green,red,red,384.4084741702983
S29,green,red,red,384.4084741702983
S29,green,red,red,656.7590180013665
S29,green,red,red,656.7590180013665
S29,green,red,red,488.21523433347954
S29,green,red,red,488.21523433347954
S29,green,brown,brown,531.4901132086676
S29,green,brown,brown,531.4901132086676
S29,green,brown,brown,705.4008541395756
S29,green,brown,NA,NA
S29,green,brown,brown,535.6785147259606
S29,green,brown,brown,535.6785147259606
S29,green,brown,brown,648.4622828157563
S29,green,brown,brown,648.4622828157563
S29,green,brown,brown,549.6106302190989
S29,green,brown,green,549.6106302190989
S29,red,blue,blue,573.6703028684501
S29,red,blue,blue,573.6703028684501
S29,red,blue,blue,508.4617743595915
S29,red,blue,blue,508.4617743595915
S29,red,blue,red,402.0326754191263
S29,red,blue,blue,402.0326754191263
S29,red,blue,blue,689.0303225320431
S29,red,blue,NA,NA
S29,red,blue,blue,599.0069281610238
S29,red,blue,blue,599.0069281610238
S29,red,purple,purple,458.94378886438085
S29,red,purple,purple,458.94378886438085
S29,red,purple,purple,472.11894806198546
S29,red,purple,purple,472.11894806198546
S29,red,purple,purple,517.5162502751022
S29,red,purple,purple,517.5162502751022
S29,red,purple,NA,NA
S29,red,purple,purple,454.1061289725398
S29,red,purple,purple,471.31099943905934
S29,red,purple,purple,471.31099943905934
S29,red,green,green,502.55292251954575
S29,red,green,green,502.55292251954575
S29,red,green,green,484.7695008666973
S29,red,green,green,484.7695008666973
S29,red,green,green,637.7341663362579
S29,red,green,green,637.7341663362579
S29,red,green,green,526.6809627736477
S29,red,green,green,526.6809627736477
S29,red,green,green,443.72336014741165
S29,red,green,green,443.72336014741165
S29,red,red,red,455.31569364273383
S29,red,red,red,455.31569364273383
S29,red,red,red,412.4638381782295
S29,red,red,red,412.4638381782295
S29,red,red,red,478.95738937914626
S29,red,red,red,478.95738937914626
S29,red,red,red,451.7403702390422
S29,red,red,red,451.7403702390422
S29,red,red,red,419.53599235247304
S29,red,red,red,419.53599235247304
S29,red,brown,brown,519.0519017824349
S29,red,brown,red,519.0519017824349
S29,red,brown,brown,518.303715031847
S29,red,brown,brown,518.303715031847
S29,red,brown,brown,551.4339016115168
S29,red,brown,brown,551.4339016115168
S29,red,brown,brown,525.6364851059071
S29,red,brown,brown,525.6364851059071
S29,red,brown,brown,614.2036971983807
S29,red,brown,brown,614.2036971983807
S29,brown,blue,NA,NA
S29,brown,blue,blue,550.4603600075285
S29,brown,blue,blue,525.3865971775389
S29,brown,blue,blue,525.3865971775389
S29,brown,blue,blue,745.3171288290888
S29,brown,blue,blue,745.3171288290888
S29,brown,blue,blue,613.5299489592742
S29,brown,blue,blue,613.5299489592742
S29,brown,blue,NA,NA
S29,brown,blue,brown,564.3980174942255
S29,brown,purple,purple,505.8686643559184
S29,brown,purple,purple,505.8686643559184
S29,brown,purple,purple,492.4332627160273
S29,brown,purple,purple,492.4332627160273
S29,brown,purple,purple,544.0581898238285
S29,brown,purple,purple,544.0581898238285
S29,brown,purple,purple,615.592575978232
S29,brown,purple,purple,615.592575978232
S29,brown,purple,purple,475.74556184171166
S29,brown,purple,purple,475.74556184171166
S29,brown,green,green,551.3356702771644
S29,brown,green,green,551.3356702771644
S29,brown,green,green,491.22537168096625
S29,brown,green,green,491.22537168096625
S29,brown,green,green,452.7140434753948
S29,brown,green,green,452.7140434753948
S29,brown,green,green,607.8874008301823
S29,brown,green,NA,NA
S29,brown,green,green,442.59341441668704
S29,brown,green,green,442.59341441668704
S29,brown,red,NA,NA
S29,brown,red,red,642.9765222128992
S29,brown,red,red,565.4308122306103
S29,brown,red,red,565.4308122306103
S29,brown,red,red,583.8088682974811
S29,brown,red,red,583.8088682974811
S29,brown,red,red,446.79762447592867
S29,brown,red,red,446.79762447592867
S29,brown,red,red,474.69975987758954
S29,brown,red,red,474.69975987758954
S29,brown,brown,brown,517.417558630709
S29,brown,brown,brown,517.417558630709
S29,brown,brown,brown,461.01598869401784
S29,brown,brown,brown,461.01598869401784
S29,brown,brown,NA,NA
S29,brown,brown,brown,484.5656397618723
S29,brown,brown,brown,465.47831442054854
S29,brown,brown,brown,465.47831442054854
S29,brown,brown,brown,395.9753582447185
S29,brown,brown,brown,395.9753582447185
S30,blue,blue,blue,748.6821319805916
S30,blue,blue,blue,748.6821319805916
S30,blue,blue,blue,763.8633266328101
S30,blue,blue,blue,763.8633266328101
S30,blue,blue,blue,808.5445621331548
S30,blue,blue,blue,808.5445621331548
S30,blue,blue,blue,654.1392049751389
S30,blue,blue,blue,654.1392049751389
S30,blue,blue,blue,625.1812055110247
S30,blue,blue,NA,NA
S30,blue,purple,purple,872.3839976534564
S30,blue,purple,NA,NA
S30,blue,purple,purple,802.4304091100971
S30,blue,purple,purple,802.4304091100971
S30,blue,purple,purple,651.34606791712
S30,blue,purple,NA,NA
S30,blue,purple,purple,798.2788548476174
S30,blue,purple,purple,798.2788548476174
S30,blue,purple,purple,589.0151698495803
S30,blue,purple,purple,589.0151698495803
S30,blue,green,green,804.5644096741962
S30,blue,green,blue,804.5644096741962
S30,blue,green,NA,NA
S30,blue,green,green,845.7090497233373
S30,blue,green,green,709.3305259136871
S30,blue,green,green,709.3305259136871
S30,blue,green,green,695.0378385349331
S30,blue,green,green,695.0378385349331
S30,blue,green,green,837.505279059704
S30,blue,green,green,837.505279059704
S30,blue,red,red,817.0328265311177
S30,blue,red,red,817.0328265311177
S30,blue,red,red,906.544931157767
S30,blue,red,red,906.544931157767
S30,blue,red,red,812.8243116653011
S30,blue,red,red,812.8243116653011
S30,blue,red,red,596.6448241312194
S30,blue,red,red,596.6448241312194
S30,blue,red,red,680.00307426388
S30,blue,red,red,680.00307426388
S30,blue,brown,brown,776.6598845481631
S30,blue,brown,brown,776.6598845481631
S30,blue,brown,brown,804.4951739077887
S30,blue,brown,brown,804.4951739077887
S30,blue,brown,brown,817.7813401464889
S30,blue,brown,NA,NA
S30,blue,brown,brown,685.6332640144831
S30,blue,brown,brown,685.6332640144831
S30,blue,brown,NA,NA
S30,blue,brown,brown,791.0896477459693
S30,purple,blue,blue,700.3492730910981
S30,purple,blue,blue,700.3492730910981
S30,purple,blue,blue,657.2760960742464
S30,purple,blue,blue,657.2760960742464
S30,purple,blue,blue,822.4670513650253
S30,purple,blue,blue,822.4670513650253
S30,purple,blue,blue,773.2016575665452
S30,purple,blue,blue,773.2016575665452
S30,purple,blue,blue,831.2422929520086
S30,purple,blue,blue,831.2422929520086
S30,purple,purple,purple,750.9783033480253
S30,purple,purple,purple,750.9783033480253
S30,purple,purple,purple,629.9171370602348
S30,purple,purple,purple,629.9171370602348
S30,purple,purple,purple,726.8095683677774
S30,purple,purple,purple,726.8095683677774
S30,purple,purple,purple,702.0260652329083
S30,purple,purple,purple,702.0260652329083
S30,purple,purple,purple,708.9779376520972
S30,purple,purple,purple,708.9779376520972
S30,purple,green,green,786.5581972864767
S30,purple,green,green,786.5581972864767
S30,purple,green,green,858.7147989008461
S30,purple,green,green,858.7147989008461
S30,purple,green,green,757.438673293153
S30,purple,green,green,757.438673293153
S30,purple,green,green,702.4828834550875
S30,purple,green,green,702.4828834550875
S30,purple,green,green,881.81069297407
S30,purple,green,NA,NA
S30,purple,red,red,791.1511254956386
S30,purple,red,red,791.1511254956386
S30,purple,red,red,809.5687872324962
S30,purple,red,red,809.5687872324962
S30,purple,red,red,630.3540324766722
S30,purple,red,red,630.3540324766722
S30,purple,red,red,737.73668899477
S30,purple,red,red,737.73668899477
S30,purple,red,red,770.0037630091848
S30,purple,red,red,770.0037630091848
S30,purple,brown,brown,693.9161702024488
S30,purple,brown,brown,693.9161702024488
S30,purple,brown,brown,720.3632671469123
S30,purple,brown,brown,720.3632671469123
S30,purple,brown,brown,764.4420445216738
S30,purple,brown,brown,764.4420445216738
S30,purple,brown,brown,746.5809366720468
S30,purple,brown,brown,746.5809366720468
S30,purple,brown,brown,733.4059777809673
S30,purple,brown,brown,733.4059777809673
S30,green,blue,blue,655.2671418189605
S30,green,blue,blue,655.2671418189605
S30,green,blue,blue,865.248735153617
S30,green,blue,blue,865.248735153617
S30,green,blue,blue,708.4365627909789
S30,green,blue,blue,708.4365627909789
S30,green,blue,blue,555.3631754394477
S30,green,blue,blue,555.3631754394477
S30,green,blue,blue,727.8822895599143
S30,green,blue,blue,727.8822895599143
S30,green,purple,purple,774.8882151992063
S30,green,purple,purple,774.8882151992063
S30,green,purple,purple,815.9315158996036
S30,green,purple,purple,815.9315158996036
S30,green,purple,purple,790.7846350719315
S30,green,purple,purple,790.7846350719315
S30,green,purple,purple,831.7750570847994
S30,green,purple,purple,831.7750570847994
S30,green,purple,purple,836.1793280233571
S30,green,purple,purple,836.1793280233571
S30,green,green,green,805.5118541248614
S30,green,green,NA,NA
S30,green,green,green,719.5545047905019
S30,green,green,green,719.5545047905019
S30,green,green,green,657.9738950361162
S30,green,green,green,657.9738950361162
S30,green,green,green,693.2324109147787
S30,green,green,green,693.2324109147787
S30,green,green,green,811.9491672020148
S30,green,green,green,811.9491672020148
S30,green,red,red,770.80202835434
S30,green,red,red,770.80202835434
S30,green,red,red,726.6458865758932
S30,green,red,red,726.6458865758932
S30,green,red,red,771.3174653809149
S30,green,red,red,771.3174653809149
S30,green,red,red,757.2169805008526
S30,green,red,red,757.2169805008526
S30,green,red,red,841.8405108039735
S30,green,red,red,841.8405108039735
S30,green,brown,brown,818.3425727359606
